OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2019-03-01,11,0,2019-03-01T18:00:00-00:00,2019-03-01T19:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,-4.53245,ACTUAL,2
2019-03-01,10,0,2019-03-01T17:00:00-00:00,2019-03-01T18:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,-5.17583,ACTUAL,2
2019-03-01,9,0,2019-03-01T16:00:00-00:00,2019-03-01T17:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,40.18472,ACTUAL,2
2019-03-01,8,0,2019-03-01T15:00:00-00:00,2019-03-01T16:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,90.17994,ACTUAL,2
2019-03-01,7,0,2019-03-01T14:00:00-00:00,2019-03-01T15:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,101.23281,ACTUAL,2
2019-03-01,6,0,2019-03-01T13:00:00-00:00,2019-03-01T14:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,97.3481,ACTUAL,2
2019-03-01,5,0,2019-03-01T12:00:00-00:00,2019-03-01T13:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,61.53043,ACTUAL,2
2019-03-01,4,0,2019-03-01T11:00:00-00:00,2019-03-01T12:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,60.99791,ACTUAL,2
2019-03-01,3,0,2019-03-01T10:00:00-00:00,2019-03-01T11:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,34.37818,ACTUAL,2
2019-03-01,2,0,2019-03-01T09:00:00-00:00,2019-03-01T10:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,20.90125,ACTUAL,2
2019-03-01,1,0,2019-03-01T08:00:00-00:00,2019-03-01T09:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,37.40912,ACTUAL,2
2019-03-01,24,0,2019-03-02T07:00:00-00:00,2019-03-02T08:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,68.07417,ACTUAL,2
2019-03-01,23,0,2019-03-02T06:00:00-00:00,2019-03-02T07:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,68.91487,ACTUAL,2
2019-03-01,22,0,2019-03-02T05:00:00-00:00,2019-03-02T06:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,59.73927,ACTUAL,2
2019-03-01,21,0,2019-03-02T04:00:00-00:00,2019-03-02T05:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,41.67672,ACTUAL,2
2019-03-01,20,0,2019-03-02T03:00:00-00:00,2019-03-02T04:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,4.72432,ACTUAL,2
2019-03-01,19,0,2019-03-02T02:00:00-00:00,2019-03-02T03:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,7.88582,ACTUAL,2
2019-03-01,18,0,2019-03-02T01:00:00-00:00,2019-03-02T02:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,12.37075,ACTUAL,2
2019-03-01,17,0,2019-03-02T00:00:00-00:00,2019-03-02T01:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,28.03919,ACTUAL,2
2019-03-01,16,0,2019-03-01T23:00:00-00:00,2019-03-02T00:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,31.62313,ACTUAL,2
2019-03-01,15,0,2019-03-01T22:00:00-00:00,2019-03-01T23:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,26.50605,ACTUAL,2
2019-03-01,13,0,2019-03-01T20:00:00-00:00,2019-03-01T21:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,9.02571,ACTUAL,2
2019-03-01,14,0,2019-03-01T21:00:00-00:00,2019-03-01T22:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,18.5006,ACTUAL,2
2019-03-01,13,0,2019-03-01T20:00:00-00:00,2019-03-01T21:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4176.54843,ACTUAL,3
