OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2019-05-01,13,0,2019-05-01T19:00:00-00:00,2019-05-01T20:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1361.23625,ACTUAL,1
2019-05-01,15,0,2019-05-01T21:00:00-00:00,2019-05-01T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1328.58916,ACTUAL,1
2019-05-01,12,0,2019-05-01T18:00:00-00:00,2019-05-01T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1350.29966,ACTUAL,1
2019-05-01,19,0,2019-05-02T01:00:00-00:00,2019-05-02T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,678.45134,ACTUAL,1
2019-05-01,11,0,2019-05-01T17:00:00-00:00,2019-05-01T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1336.7761,ACTUAL,1
2019-05-01,24,0,2019-05-02T06:00:00-00:00,2019-05-02T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,545.89933,ACTUAL,1
2019-05-01,10,0,2019-05-01T16:00:00-00:00,2019-05-01T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1322.5456,ACTUAL,1
2019-05-01,16,0,2019-05-01T22:00:00-00:00,2019-05-01T23:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1276.08844,ACTUAL,1
2019-05-01,9,0,2019-05-01T15:00:00-00:00,2019-05-01T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1191.94258,ACTUAL,1
2019-05-01,23,0,2019-05-02T05:00:00-00:00,2019-05-02T06:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,236.64225,ACTUAL,1
2019-05-01,8,0,2019-05-01T14:00:00-00:00,2019-05-01T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,663.29565,ACTUAL,1
2019-05-01,18,0,2019-05-02T00:00:00-00:00,2019-05-02T01:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1179.22653,ACTUAL,1
2019-05-01,7,0,2019-05-01T13:00:00-00:00,2019-05-01T14:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,80.17813,ACTUAL,1
2019-05-01,22,0,2019-05-02T04:00:00-00:00,2019-05-02T05:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,54.70004,ACTUAL,1
2019-05-01,6,0,2019-05-01T12:00:00-00:00,2019-05-01T13:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.14083,ACTUAL,1
2019-05-01,14,0,2019-05-01T20:00:00-00:00,2019-05-01T21:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1353.2979,ACTUAL,1
2019-05-01,5,0,2019-05-01T11:00:00-00:00,2019-05-01T12:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.096,ACTUAL,1
2019-05-01,21,0,2019-05-02T03:00:00-00:00,2019-05-02T04:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,33.29513,ACTUAL,1
2019-05-01,4,0,2019-05-01T10:00:00-00:00,2019-05-01T11:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.11541,ACTUAL,1
2019-05-01,17,0,2019-05-01T23:00:00-00:00,2019-05-02T00:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1154.08528,ACTUAL,1
2019-05-01,3,0,2019-05-01T09:00:00-00:00,2019-05-01T10:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.12513,ACTUAL,1
2019-05-01,20,0,2019-05-02T02:00:00-00:00,2019-05-02T03:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,97.87815,ACTUAL,1
2019-05-01,2,0,2019-05-01T08:00:00-00:00,2019-05-01T09:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.11671,ACTUAL,1
2019-05-01,1,0,2019-05-01T07:00:00-00:00,2019-05-01T08:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.0943,ACTUAL,1
2019-05-01,12,0,2019-05-01T18:00:00-00:00,2019-05-01T19:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,15.57744,ACTUAL,2
2019-05-01,11,0,2019-05-01T17:00:00-00:00,2019-05-01T18:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,27.82017,ACTUAL,2
2019-05-01,10,0,2019-05-01T16:00:00-00:00,2019-05-01T17:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,65.6236,ACTUAL,2
2019-05-01,9,0,2019-05-01T15:00:00-00:00,2019-05-01T16:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,67.33734,ACTUAL,2
2019-05-01,8,0,2019-05-01T14:00:00-00:00,2019-05-01T15:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,142.82355,ACTUAL,2
2019-05-01,7,0,2019-05-01T13:00:00-00:00,2019-05-01T14:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,285.10443,ACTUAL,2
2019-05-01,6,0,2019-05-01T12:00:00-00:00,2019-05-01T13:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,381.64732,ACTUAL,2
2019-05-01,5,0,2019-05-01T11:00:00-00:00,2019-05-01T12:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,400.55129,ACTUAL,2
2019-05-01,4,0,2019-05-01T10:00:00-00:00,2019-05-01T11:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,405.20718,ACTUAL,2
2019-05-01,3,0,2019-05-01T09:00:00-00:00,2019-05-01T10:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,386.30897,ACTUAL,2
2019-05-01,2,0,2019-05-01T08:00:00-00:00,2019-05-01T09:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,379.41402,ACTUAL,2
2019-05-01,1,0,2019-05-01T07:00:00-00:00,2019-05-01T08:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,418.34441,ACTUAL,2
2019-05-01,24,0,2019-05-02T06:00:00-00:00,2019-05-02T07:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,663.54035,ACTUAL,2
2019-05-01,23,0,2019-05-02T05:00:00-00:00,2019-05-02T06:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,710.02821,ACTUAL,2
2019-05-01,22,0,2019-05-02T04:00:00-00:00,2019-05-02T05:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,662.65219,ACTUAL,2
2019-05-01,21,0,2019-05-02T03:00:00-00:00,2019-05-02T04:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,560.26285,ACTUAL,2
