OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2019-02-01,21,0,2019-02-02T04:00:00-00:00,2019-02-02T05:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.14928,ACTUAL,1
2019-02-01,4,0,2019-02-01T11:00:00-00:00,2019-02-01T12:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-1.10616,ACTUAL,1
2019-02-01,17,0,2019-02-02T00:00:00-00:00,2019-02-02T01:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,16.06372,ACTUAL,1
2019-02-01,3,0,2019-02-01T10:00:00-00:00,2019-02-01T11:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-1.10065,ACTUAL,1
2019-02-01,20,0,2019-02-02T03:00:00-00:00,2019-02-02T04:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.15191,ACTUAL,1
2019-02-01,2,0,2019-02-01T09:00:00-00:00,2019-02-01T10:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-1.08999,ACTUAL,1
2019-02-01,1,0,2019-02-01T08:00:00-00:00,2019-02-01T09:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-1.06904,ACTUAL,1
2019-02-01,12,0,2019-02-01T19:00:00-00:00,2019-02-01T20:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,97.20024,ACTUAL,2
2019-02-01,11,0,2019-02-01T18:00:00-00:00,2019-02-01T19:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,86.48789,ACTUAL,2
2019-02-01,10,0,2019-02-01T17:00:00-00:00,2019-02-01T18:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,91.11099,ACTUAL,2
2019-02-01,9,0,2019-02-01T16:00:00-00:00,2019-02-01T17:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,107.80083,ACTUAL,2
2019-02-01,8,0,2019-02-01T15:00:00-00:00,2019-02-01T16:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,116.26396,ACTUAL,2
2019-02-01,7,0,2019-02-01T14:00:00-00:00,2019-02-01T15:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,126.63613,ACTUAL,2
2019-02-01,6,0,2019-02-01T13:00:00-00:00,2019-02-01T14:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,104.88562,ACTUAL,2
2019-02-01,5,0,2019-02-01T12:00:00-00:00,2019-02-01T13:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,81.91977,ACTUAL,2
2019-02-01,4,0,2019-02-01T11:00:00-00:00,2019-02-01T12:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,95.2111,ACTUAL,2
2019-02-01,3,0,2019-02-01T10:00:00-00:00,2019-02-01T11:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,175.46056,ACTUAL,2
2019-02-01,2,0,2019-02-01T09:00:00-00:00,2019-02-01T10:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,259.53582,ACTUAL,2
2019-02-01,1,0,2019-02-01T08:00:00-00:00,2019-02-01T09:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,279.72039,ACTUAL,2
2019-02-01,24,0,2019-02-02T07:00:00-00:00,2019-02-02T08:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1293.53794,ACTUAL,2
2019-02-01,23,0,2019-02-02T06:00:00-00:00,2019-02-02T07:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1300.11022,ACTUAL,2
2019-02-01,22,0,2019-02-02T05:00:00-00:00,2019-02-02T06:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1277.29802,ACTUAL,2
2019-02-01,21,0,2019-02-02T04:00:00-00:00,2019-02-02T05:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1240.6064,ACTUAL,2
2019-02-01,20,0,2019-02-02T03:00:00-00:00,2019-02-02T04:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1201.26329,ACTUAL,2
2019-02-01,19,0,2019-02-02T02:00:00-00:00,2019-02-02T03:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,950.70367,ACTUAL,2
2019-02-01,18,0,2019-02-02T01:00:00-00:00,2019-02-02T02:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,583.96395,ACTUAL,2
2019-02-01,17,0,2019-02-02T00:00:00-00:00,2019-02-02T01:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,240.21291,ACTUAL,2
2019-02-01,16,0,2019-02-01T23:00:00-00:00,2019-02-02T00:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,189.66554,ACTUAL,2
2019-02-01,15,0,2019-02-01T22:00:00-00:00,2019-02-01T23:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,87.85771,ACTUAL,2
2019-02-01,13,0,2019-02-01T20:00:00-00:00,2019-02-01T21:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,98.16238,ACTUAL,2
2019-02-01,14,0,2019-02-01T21:00:00-00:00,2019-02-01T22:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,103.03848,ACTUAL,2
2019-02-01,13,0,2019-02-01T20:00:00-00:00,2019-02-01T21:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4398.41184,ACTUAL,3
2019-02-01,15,0,2019-02-01T22:00:00-00:00,2019-02-01T23:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3840.76981,ACTUAL,3
2019-02-01,12,0,2019-02-01T19:00:00-00:00,2019-02-01T20:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4248.33514,ACTUAL,3
2019-02-01,19,0,2019-02-02T02:00:00-00:00,2019-02-02T03:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-22.20192,ACTUAL,3
2019-02-01,11,0,2019-02-01T18:00:00-00:00,2019-02-01T19:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4500.89713,ACTUAL,3
2019-02-01,24,0,2019-02-02T07:00:00-00:00,2019-02-02T08:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-22.82537,ACTUAL,3
2019-02-01,10,0,2019-02-01T17:00:00-00:00,2019-02-01T18:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4380.97512,ACTUAL,3
2019-02-01,16,0,2019-02-01T23:00:00-00:00,2019-02-02T00:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,2179.69469,ACTUAL,3
2019-02-01,9,0,2019-02-01T16:00:00-00:00,2019-02-01T17:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3665.88022,ACTUAL,3
2019-02-01,23,0,2019-02-02T06:00:00-00:00,2019-02-02T07:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-21.47564,ACTUAL,3
2019-02-01,8,0,2019-02-01T15:00:00-00:00,2019-02-01T16:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1039.54951,ACTUAL,3
2019-02-01,18,0,2019-02-02T01:00:00-00:00,2019-02-02T02:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,7.2269,ACTUAL,3
2019-02-01,7,0,2019-02-01T14:00:00-00:00,2019-02-01T15:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,13.69403,ACTUAL,3
2019-02-01,22,0,2019-02-02T05:00:00-00:00,2019-02-02T06:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-22.01482,ACTUAL,3
2019-02-01,6,0,2019-02-01T13:00:00-00:00,2019-02-01T14:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.07776,ACTUAL,3
2019-02-01,14,0,2019-02-01T21:00:00-00:00,2019-02-01T22:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4025.4342,ACTUAL,3
2019-02-01,5,0,2019-02-01T12:00:00-00:00,2019-02-01T13:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.76853,ACTUAL,3
2019-02-01,21,0,2019-02-02T04:00:00-00:00,2019-02-02T05:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-22.39813,ACTUAL,3
2019-02-01,4,0,2019-02-01T11:00:00-00:00,2019-02-01T12:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.22922,ACTUAL,3
2019-02-01,17,0,2019-02-02T00:00:00-00:00,2019-02-02T01:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,573.41356,ACTUAL,3
2019-02-01,3,0,2019-02-01T10:00:00-00:00,2019-02-01T11:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.15872,ACTUAL,3
2019-02-01,20,0,2019-02-02T03:00:00-00:00,2019-02-02T04:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-22.63088,ACTUAL,3
2019-02-01,2,0,2019-02-01T09:00:00-00:00,2019-02-01T10:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-6.45706,ACTUAL,3
2019-02-01,1,0,2019-02-01T08:00:00-00:00,2019-02-01T09:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-6.38016,ACTUAL,3
2019-02-01,12,0,2019-02-01T19:00:00-00:00,2019-02-01T20:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,155.41795,ACTUAL,4
2019-02-01,11,0,2019-02-01T18:00:00-00:00,2019-02-01T19:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,147.67175,ACTUAL,4
2019-02-01,10,0,2019-02-01T17:00:00-00:00,2019-02-01T18:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,152.03351,ACTUAL,4
2019-02-01,9,0,2019-02-01T16:00:00-00:00,2019-02-01T17:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,188.52023,ACTUAL,4
2019-02-01,8,0,2019-02-01T15:00:00-00:00,2019-02-01T16:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,185.16725,ACTUAL,4
2019-02-01,7,0,2019-02-01T14:00:00-00:00,2019-02-01T15:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,189.138,ACTUAL,4
2019-02-01,6,0,2019-02-01T13:00:00-00:00,2019-02-01T14:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,184.91217,ACTUAL,4
2019-02-01,5,0,2019-02-01T12:00:00-00:00,2019-02-01T13:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,159.35772,ACTUAL,4
2019-02-01,4,0,2019-02-01T11:00:00-00:00,2019-02-01T12:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,136.53836,ACTUAL,4
2019-02-01,3,0,2019-02-01T10:00:00-00:00,2019-02-01T11:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,163.27641,ACTUAL,4
2019-02-01,2,0,2019-02-01T09:00:00-00:00,2019-02-01T10:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,160.21397,ACTUAL,4
2019-02-01,1,0,2019-02-01T08:00:00-00:00,2019-02-01T09:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,161.0588,ACTUAL,4
2019-02-01,24,0,2019-02-02T07:00:00-00:00,2019-02-02T08:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,427.99774,ACTUAL,4
2019-02-01,23,0,2019-02-02T06:00:00-00:00,2019-02-02T07:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,359.05157,ACTUAL,4
2019-02-01,22,0,2019-02-02T05:00:00-00:00,2019-02-02T06:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,540.5522,ACTUAL,4
2019-02-01,21,0,2019-02-02T04:00:00-00:00,2019-02-02T05:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,789.70741,ACTUAL,4
2019-02-01,20,0,2019-02-02T03:00:00-00:00,2019-02-02T04:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,667.45824,ACTUAL,4
2019-02-01,19,0,2019-02-02T02:00:00-00:00,2019-02-02T03:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,457.59038,ACTUAL,4
2019-02-01,18,0,2019-02-02T01:00:00-00:00,2019-02-02T02:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,571.66016,ACTUAL,4
2019-02-01,17,0,2019-02-02T00:00:00-00:00,2019-02-02T01:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,363.62818,ACTUAL,4
2019-02-01,16,0,2019-02-01T23:00:00-00:00,2019-02-02T00:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,194.08777,ACTUAL,4
2019-02-01,15,0,2019-02-01T22:00:00-00:00,2019-02-01T23:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,126.26639,ACTUAL,4
2019-02-01,13,0,2019-02-01T20:00:00-00:00,2019-02-01T21:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,121.24697,ACTUAL,4
2019-02-01,14,0,2019-02-01T21:00:00-00:00,2019-02-01T22:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,89.43838,ACTUAL,4
2019-02-01,13,0,2019-02-01T20:00:00-00:00,2019-02-01T21:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,599.92121,ACTUAL,5
2019-02-01,14,0,2019-02-01T21:00:00-00:00,2019-02-01T22:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,496.58785,ACTUAL,5
2019-02-01,15,0,2019-02-01T22:00:00-00:00,2019-02-01T23:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,267.06255,ACTUAL,5
2019-02-01,16,0,2019-02-01T23:00:00-00:00,2019-02-02T00:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,163.69183,ACTUAL,5
2019-02-01,17,0,2019-02-02T00:00:00-00:00,2019-02-02T01:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,48.70065,ACTUAL,5
2019-02-01,18,0,2019-02-02T01:00:00-00:00,2019-02-02T02:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.3405,ACTUAL,5
2019-02-01,19,0,2019-02-02T02:00:00-00:00,2019-02-02T03:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.8692,ACTUAL,5
2019-02-01,20,0,2019-02-02T03:00:00-00:00,2019-02-02T04:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.81172,ACTUAL,5
2019-02-01,21,0,2019-02-02T04:00:00-00:00,2019-02-02T05:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.82031,ACTUAL,5
2019-02-01,22,0,2019-02-02T05:00:00-00:00,2019-02-02T06:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.85128,ACTUAL,5
2019-02-01,23,0,2019-02-02T06:00:00-00:00,2019-02-02T07:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.83849,ACTUAL,5
2019-02-01,24,0,2019-02-02T07:00:00-00:00,2019-02-02T08:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.86514,ACTUAL,5
2019-02-01,1,0,2019-02-01T08:00:00-00:00,2019-02-01T09:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.14334,ACTUAL,5
2019-02-01,2,0,2019-02-01T09:00:00-00:00,2019-02-01T10:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.12651,ACTUAL,5
2019-02-01,3,0,2019-02-01T10:00:00-00:00,2019-02-01T11:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.15882,ACTUAL,5
2019-02-01,4,0,2019-02-01T11:00:00-00:00,2019-02-01T12:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.15518,ACTUAL,5
2019-02-01,5,0,2019-02-01T12:00:00-00:00,2019-02-01T13:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.13033,ACTUAL,5
2019-02-01,6,0,2019-02-01T13:00:00-00:00,2019-02-01T14:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.09873,ACTUAL,5
2019-02-01,7,0,2019-02-01T14:00:00-00:00,2019-02-01T15:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.02685,ACTUAL,5
2019-02-01,8,0,2019-02-01T15:00:00-00:00,2019-02-01T16:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,76.7536,ACTUAL,5
2019-02-01,9,0,2019-02-01T16:00:00-00:00,2019-02-01T17:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,288.76111,ACTUAL,5
2019-02-01,10,0,2019-02-01T17:00:00-00:00,2019-02-01T18:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,561.04803,ACTUAL,5
2019-02-01,11,0,2019-02-01T18:00:00-00:00,2019-02-01T19:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,609.43651,ACTUAL,5
2019-02-01,12,0,2019-02-01T19:00:00-00:00,2019-02-01T20:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,759.21042,ACTUAL,5
2019-02-02,13,0,2019-02-02T20:00:00-00:00,2019-02-02T21:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,776.7428,ACTUAL,6
2019-02-02,15,0,2019-02-02T22:00:00-00:00,2019-02-02T23:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,552.73702,ACTUAL,6
2019-02-02,12,0,2019-02-02T19:00:00-00:00,2019-02-02T20:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,695.16803,ACTUAL,6
2019-02-02,19,0,2019-02-03T02:00:00-00:00,2019-02-03T03:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.04699,ACTUAL,6
2019-02-02,11,0,2019-02-02T18:00:00-00:00,2019-02-02T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,576.19189,ACTUAL,6
2019-02-02,24,0,2019-02-03T07:00:00-00:00,2019-02-03T08:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.05308,ACTUAL,6
2019-02-02,10,0,2019-02-02T17:00:00-00:00,2019-02-02T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,392.76967,ACTUAL,6
2019-02-02,16,0,2019-02-02T23:00:00-00:00,2019-02-03T00:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,596.63334,ACTUAL,6
2019-02-02,9,0,2019-02-02T16:00:00-00:00,2019-02-02T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,113.67833,ACTUAL,6
2019-02-02,23,0,2019-02-03T06:00:00-00:00,2019-02-03T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.04499,ACTUAL,6
2019-02-02,8,0,2019-02-02T15:00:00-00:00,2019-02-02T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,6.37858,ACTUAL,6
2019-02-02,18,0,2019-02-03T01:00:00-00:00,2019-02-03T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,10.30812,ACTUAL,6
2019-02-02,7,0,2019-02-02T14:00:00-00:00,2019-02-02T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-3.45174,ACTUAL,6
